-1.4807765249,0,1.7840708586,1,-0.6318198357,1,-0.1367433245,0,0.1711719645,0
-0.3268163065,1,0.1857371012,0,-0.074401987,0,-1.1445805885,0,-1.0112047094,0
-0.1240643706,1,1.7908968237,1,-0.6929659821,0,-0.0902655575,0,-0.3340497513,1
0.4484593017,0,0.1035778322,0,-0.1662732176,0,0.4057448235,1,-0.3340497513,0
-0.4760960561,0,1.3498608207,0,-0.8261188114,0,-0.1491146163,1,0.3047867239,0
-0.6722514627,0,0.3891873686,0,0.0257336449,0,-0.1398788993,1,-0.7549653049,0
-0.6722514627,0,-0.3306322057,0,-0.4831957886,0,-0.2716012772,0,0.1759242264,0
-0.5625712859,0,-0.0237122189,1,-0.4398129732,0,-0.2623655602,0,-0.3901626053,0
1.5941817964,0,-0.3319424539,0,0.1176048755,0,-0.1491146163,1,-0.5671408951,0
-0.1240643706,1,0.1857371012,0,0.152609225,0,1.1962548561,1,-0.2004349919,0
0.2991795521,0,-0.3306322057,1,-0.3045589273,0,-0.2592299854,0,-0.4943912515,0
-0.1240643706,1,-0.0224019707,0,-0.4398129732,0,-0.2592299854,0,-0.5552563672,0
0.025215379,0,-0.0155760056,0,-0.4398129732,0,0.0322211034,0,-0.5671408951,0
0.072091036,0,-0.0237122189,0,0.0577063306,0,-0.2716012772,0,-0.0500346514,0
-0.5229717131,0,-0.0237122189,0,-0.0310191716,0,-0.0871299827,0,-0.0962063458,0
0.025215379,1,0.3070280996,1,0.3879989029,0,-0.2592299854,0,0.3047867239,0
-0.4668822464,0,-0.0224019707,0,-0.4831957886,0,-0.2592299854,0,-0.4943912515,0
-0.1393273632,0,-0.0224019707,0,-1.2853881803,0,0.1266650265,0,0.1711719645,1
-0.1240643706,0,1.3498608207,1,-0.0775477153,0,-0.1099133951,1,0.1759242264,0
-0.0528521334,0,1.0605619271,1,-0.4831957886,0,0.1235294517,0,0.3047867239,0
0.072091036,0,-0.3306322057,0,0.0257336449,0,0.0229853864,0,-0.4943912515,0
0.072091036,0,-0.0224019707,0,-0.0775477153,1,-0.1398788993,1,-0.7549653049,0
-0.5229717131,0,-0.0224019707,0,-0.6318198357,1,-0.2716012772,0,-0.3292974895,0
-0.4200065894,0,-0.0224019707,0,-0.4398129732,0,-0.274736852,0,0.3047867239,1
0.025215379,0,-0.3306322057,0,0.1609876909,0,1.3217611425,0,0.0108304644,0
